"ProteinID","f_control_1_imputed_intensity","f_control_2_imputed_intensity","f_control_3_imputed_intensity","f_wvirus_1_imputed_intensity","f_wvirus_2_imputed_intensity","f_wvirus_3_imputed_intensity","m_control_1_imputed_intensity","m_control_2_imputed_intensity","m_control_3_imputed_intensity","m_wvirus_1_imputed_intensity","m_wvirus_2_imputed_intensity","m_wvirus_3_imputed_intensity"
"B3GALNT1","12.4282371510099","12.8644183193791","10.8840331130375","11.5721080600623","12.1480443444708","10.9480469476271","12.0122264509495","11.7403921490933","11.8738785474708","11.5131748846036","11.853508399665","12.1154826361862"
"TRPA1","10.4555407032103","10.5298522710956","10.1559765556893","10.2938323929482","10.9276288920811","10.6459265797553","14.3910287268102","14.598779481805","14.5545888516776","10.4259672397937","10.5925825224908","11.4669949382425"
"PALM","14.9186443200109","14.8448332399894","14.7744164567715","15.0204200743293","15.5431587273571","15.4051647365135","13.3581566662051","13.6405838755029","13.6406177650518","14.4495678225708","14.7365129198532","14.8488429659391"
"ATP6AP2","14.6354970745379","14.7018533260136","14.6741591581794","15.4224688902562","15.3290464912429","15.171860914566","14.2671597546282","14.5747708969718","14.6424917471049","15.111045988167","15.0689335877018","15.6823691925452"
"RNASEH2A","13.2114259741741","13.2619303593604","12.990719141406","13.02175037391","13.0810922529288","13.7330788938035","13.9736435601662","13.7134294772229","13.8407779235951","13.196741963428","12.6439463553971","13.4212759052906"
"CDC123","14.6122810737007","14.3020605304542","14.5208457717554","15.1626509527353","14.9640655524931","15.1929361808029","14.5588930037767","14.6533489321512","14.7428304555679","14.8780652859471","14.9579272912067","14.964900363221"
"CAPN15","12.177288717741","12.1246027761974","12.0872539801133","11.8524592845725","10.4071607939926","10.585421150862","12.5473789736114","12.3725141357238","12.4725156949774","11.7355010227589","12.0586242856868","11.8620445065989"
"BCAR3","14.1876149760852","13.6752624144377","13.8774566943799","13.9249980234467","14.4446396342742","13.858097587537","15.0148312351951","15.0318777816658","15.1282279825503","14.2544972012969","14.121096368912","14.2442597622686"
"POP7","11.7281968879177","12.443588522367","12.3407903424365","12.7802506253657","13.1668927209918","12.2346138830186","12.2548426130975","11.7545117514019","12.1803474285914","12.5509150899871","12.5927793651111","12.5176669278741"
"RPP40","13.3341475608578","12.8917134650395","12.607956732792","13.6579994374218","14.1159783671887","13.6139735873802","13.3797844740524","13.1684621537497","13.0801762983418","13.6749204952206","13.8212856945347","13.3689156399668"
"EIF3G","15.3706124915056","15.1534372385214","15.2359356849033","16.1653663355547","16.2791190321728","16.2115404274723","15.7373793938677","15.6888758878089","15.7771165878452","16.053272585012","16.0411650226797","16.5169465063971"
"EIF3J","14.6572291158532","14.8422275598121","15.0048349207272","17.111278334763","16.6930240621469","16.8271565988627","15.1300999371005","14.8941640834794","14.9124777203211","16.1369831042036","16.0915200975405","16.8737564959961"
"CBR3","17.094129244929","16.9182692887837","17.0816498677","17.4931518137744","17.3940188180751","17.4621747277953","17.077274715119","17.1111254793714","17.0963548474675","17.1873037402511","17.0798805706506","17.0394117459398"
"PSMD10","16.0145196241087","16.0573402652008","15.9465796395366","16.148013749211","15.6255804329258","15.5777916985659","15.5745077908635","15.739659325487","15.5255972728422","16.0358343675864","16.3248889896788","16.7802449854931"
"AP1G2","12.8680740107831","12.7054379991857","12.6069857829328","12.7772984720904","12.9259030181546","12.7195856164512","12.9122681252834","13.1167386987786","13.080631017579","13.2956971995901","13.284997560142","13.3830022116572"
"ZMPSTE24","16.2731654478761","16.0140095698337","16.1577653446769","16.2083391572426","16.0995902666907","15.9750441078001","15.9989055001023","16.0056113922603","16.0882085271459","15.9843361210053","16.1351541424674","15.7485099769776"
"SC5D","12.1534886986656","12.0358472517639","11.9747623148428","10.2541967457963","12.4015488749789","12.7058742560745","12.3797222117352","12.490161446684","11.7704409062167","12.1195766526375","12.2969534779311","12.0939852868733"
"PPP1R37","11.2882662681054","12.1816461183035","12.0367128049284","12.0813436223856","11.6014097177107","10.223005541127","11.8661275226959","11.7025147003691","11.6478046676906","11.7410624357491","11.920386354137","12.0457016521377"
"IDH1","14.3818673588704","14.4640287685694","14.5188498287077","17.5186070565524","17.1397112166619","17.0803387145226","14.6255718718435","14.5017376852615","14.8356606248089","17.8238647725686","17.6971440500309","17.9199456907144"
"GATB","13.7552527216033","13.6767064047812","13.8255153511831","13.8772170209489","13.6780278768822","13.7951569255537","14.0449917030403","13.9712561358721","14.0813586032881","13.791732689408","13.9019604873698","13.8225210407812"
"SCO1","14.8757685462769","14.8381156472034","14.8801048304747","15.7169292879886","14.9650853099551","15.4621635420255","15.0338961361794","15.037006356808","15.0757381829181","15.7404975607124","16.3698409781424","15.1665357934976"
"ATRN","13.8002224667398","13.9149456560403","13.8949219457689","13.994167784008","14.5143442113573","14.7512249823428","13.5395586963445","14.0177740547923","13.7087174904242","13.8926376777487","14.2227043543127","14.9088992015186"
"RBBP9","15.7885118836732","15.7609745793774","15.7557873404576","15.3227098125052","15.2701164387194","15.0322653181666","15.3455195987777","15.5691910562654","15.2446871564432","15.1056343770165","15.6911655403727","16.1436761718801"
"STAM2","15.2765388297037","15.2111430340332","15.3422344337381","14.9332572650488","14.8182676021173","14.7506651198299","15.3044190622777","15.165703927452","15.1900561373135","14.5853851033823","14.3403438966716","15.1630717590293"
"ALDH1L1","15.1066651686143","15.1555337423935","15.3961766182344","15.6813564715915","15.1844414776209","14.9763851178886","14.1371912945503","13.6290605822033","13.792719133687","11.2923486042581","12.3081228372399","13.1019937209335"
"TUSC2","8.66946619883704","9.43008869573233","8.87567256943856","11.0290157445648","10.4237641723676","10.7669150664618","9.91230256084428","10.6169657089209","9.77174929321826","10.3137003821411","10.6937859166136","9.56245914499021"
"SULT1C4","12.9669704136045","12.7877189468116","12.6905633237307","12.2313982060549","12.097881075387","10.3230257283591","12.7969258069715","12.9818437362883","12.9270334637976","11.3831122112717","12.2965463111727","10.8879980765039"
"GABBR2","10.4470542127345","10.3643995387215","10.1184204492864","11.3675130390067","11.7046809395791","9.79324705962808","12.0676662758473","12.2661599096212","12.1609302695904","13.3449754791544","13.1816756203963","13.6328702732407"
"DGAT1","13.4492389399861","13.7444134105577","13.6024205047172","13.3180484579204","12.8839224152956","12.3523110777431","12.8317525735046","12.6903232397752","12.8703473793946","12.4278208934451","12.2434834393169","11.6222120082989"
"CCNK","14.5669459303673","14.2742907851362","14.4866653566823","14.2435607929074","14.1396872381517","14.3187193228666","15.0060937347159","15.109014419439","14.9225007819533","14.4156691564452","14.3563350422584","14.2809374706376"
"DHRS3","15.1702263141539","14.9640520110409","14.9919248019791","15.3379145364912","15.1954260383029","15.2900800622266","11.2760594193445","10.7119634273087","10.1963142375339","13.1605143529619","12.9185725824474","12.7550920364402"
"PAK3","12.2786265898531","12.6120875170756","12.7377247817091","12.7146941432384","13.2794205111609","12.9328089844892","11.1732461370479","11.4535535885265","11.0782976054967","11.6222440439332","11.8058969992527","12.1306381272266"
"ARL6IP5","18.042273902675","17.8234729800647","17.8255178355707","17.6456443611104","17.1933713498215","17.1435227251664","17.2790029223781","17.3445646541948","17.4478742438364","17.1904323730039","17.1512048731645","17.0113473876357"
"DYSF","13.9952548396004","14.004896351777","14.1622654336444","12.9646567386564","13.4884552582753","13.4109945124387","12.1236332208701","12.280556205476","12.1817299647776","11.2548042380922","10.1485276392735","11.3873819289884"
"PIAS2","12.6269090677103","12.8695610718695","12.816727690127","12.3683645858818","11.3490268408413","11.5392751527912","12.6444354057142","12.9294267132408","12.7691539300338","12.1654723322162","12.2083227710072","11.5047594119345"
"BCAS2","14.6235500343538","14.4616073401138","14.482297479028","14.6264505446026","14.3712797817223","14.559430867918","14.7904859576159","14.8003488776667","14.7857538495926","14.7052489855677","14.9578184940943","14.8994891009685"
"DCTN3","17.2235021178895","16.8675321351801","16.8343846318593","17.1457033242637","17.0209473945862","17.0185044760734","16.8801335358729","16.7840213243742","16.891403996665","17.0012322452444","17.0092819058873","17.2584096107693"
"DNAJC8","13.7203404632553","13.5991108638637","13.7146104390053","15.5826095113084","15.4935677819885","15.4327702394377","14.2653366767609","14.4667201503997","14.4202497408571","16.0415522116681","16.0183066901553","16.7010085775016"
"SMNDC1","12.1376123877874","10.3559916365006","11.1079820373932","14.2883037632908","14.5348256795492","14.5888551509833","12.1778586335119","12.4321138303988","12.7831107871432","14.6165258707451","14.5935195122684","15.1723767196353"
"RAD17","12.7102425017474","12.7324536462855","12.4536899013484","12.0383634721906","10.6427039019993","12.2735625117203","12.9185241342826","13.0351375917114","13.0535118785904","12.6927767607075","12.7090364113969","12.0747870514543"
"ATP5PD","17.4971111556846","17.6288584445252","17.8297908552388","18.3226015593198","18.0070601267384","18.0536766880518","17.5744013522895","17.49080388061","17.6200193099598","17.6449758163016","17.7505368964366","18.3080234416397"
"DNAJB5","13.3961632360946","13.9137589563384","13.8266974362757","14.7391266085444","10.1678286878027","12.0294942975196","13.797195411436","13.6232070690345","13.7447707812684","14.1264463647754","14.1629577208499","14.4555198750476"
"TSPAN9","14.6153077761701","14.3448922835463","14.3789112026763","13.5541691236854","14.1250905393033","14.274261661257","14.0164688105711","14.1872592725074","14.4777013567688","13.418682774726","13.8616685206136","14.3959825650564"
"FLOT1","16.3711946853454","16.496569828061","16.5242754089148","16.0292742840719","15.954275841849","15.9217781896305","16.2691924406944","16.2027016128028","16.1609330262135","15.8988753147505","15.9315593360464","16.1992965940748"
"TRIO","15.3145053581639","15.1969094425411","15.2772438047384","14.9869397245882","14.836099680495","14.7921192118593","15.2706311374464","15.2652597493389","15.346267861246","15.1729977855316","15.1829800965482","14.9795814966911"
"ATP5MG","17.5712341706856","17.4053160043145","17.6167354861196","17.9887013270133","17.4666580246273","17.5548361342174","17.5611685908698","17.4676851457333","17.6071858058073","17.7008189826362","17.7079252701602","17.6060653782018"
"MPDZ","14.2198718443763","14.1438375722392","14.1563675411291","13.8254358485219","13.9311345413748","13.7457898526135","14.3205890358637","14.4053209908951","14.3819687213143","13.7021510361179","13.7380922596205","13.995449185984"
"C1QL1","15.7651436250356","16.1381097759092","16.2664095698039","15.7245298403434","15.0924102975378","10.5658124199275","10.3485357148004","14.9532779725586","15.9320347730269","14.9932789716056","14.4104182253191","14.1358295056821"
"CPD","15.9731569718709","15.7730799519565","15.8125232941883","15.4671979515379","15.913020280304","15.8792912734216","15.6914600113358","15.8105490422491","15.8930146889598","15.5279625876786","15.5898178987556","16.2610756848983"
"GLRX3","17.0283161873797","17.0264910230136","16.8857797719701","16.8810183387999","16.8957409366705","16.6871022541319","17.2621132020205","17.3637155640249","17.2431460845522","16.8129418796945","16.8111614246197","17.0920034761337"
"KRT38","13.9986256857916","12.9303917736744","12.9905011113633","13.1468963791222","13.6823472440728","13.6919397611951","14.2763861608691","14.8321631446458","14.571776340665","12.6482002702357","12.8660193074274","12.0445375620182"
"RSL1D1","17.0562990145503","16.946323761933","16.9762396595421","17.5539442191624","17.0473050046563","17.0506883175859","17.3906224147128","17.2075196173934","16.984729964695","17.1643177268468","17.3224827354972","16.3234400892135"
"WFS1","15.9778008920877","15.9651078628129","15.9635012176027","15.8729898343066","15.663230080618","15.5329372454282","15.4080676379767","15.4692634162661","15.5481837262972","15.6829260233239","15.640501972473","15.4352340010847"
"CLPX","15.6569778350819","15.1992275679892","15.5054859433744","15.3214419487409","15.27070412949","15.3508494245644","15.8343352477494","15.8759053022406","15.9649432188429","15.7272637129859","15.6390947737639","15.7753762250362"
"NEBL","12.7293722013565","13.9435312909374","12.7935464131418","13.5875314216245","13.2928392534645","13.2509038555791","11.7722939520613","11.4612901450923","11.7376825368703","13.4258715247789","13.7324006467505","14.2007070705745"
"SEC14L2","17.0514426290657","16.8646577104366","17.0580763060583","17.3009244909763","16.780462873632","16.9331950121889","14.6626850629793","14.6967067746522","14.8284489152528","16.3968238310508","16.4920143260237","16.1831759377237"
"TM7SF2","15.4920628479382","15.7272637129859","15.6237157717025","15.635335519653","15.2363057519196","15.2232098443791","14.8795449610198","14.8250084466403","14.5816419395376","14.516715723193","14.2733366722931","10.6017112863202"
"SNCG","11.3550702391379","12.0790080290193","12.5356228842776","12.5567431314881","13.0572336350424","13.3601612296191","12.2585807551928","12.3602517811023","12.1654786132554","12.254919360046","12.6297026796546","13.2979193224187"
