"polyIC10ugYES"	"polyIC1ugYES"	"lipoYES"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"sp|P09874|PARP1_HUMAN"	-0.00721655235803012	-0.100168942505814	-0.174230411928333	27.1150897965001	1.57207655249728	0.253702238453652	0.36998746245692
"sp|O14683|P5I11_HUMAN"	-0.450922843421076	-0.432184731627732	-0.327194018461477	23.5863381476826	1.79018150337921	0.25502138968778	0.371734318745651
"sp|O43865|SAHH2_HUMAN"	0.162873655217613	0.0587059528141367	0.0255184182073928	26.4124805422808	1.56495894179727	0.255326655289296	0.372002316598384
"sp|P15531|NDKA_HUMAN"	-0.37751414238707	0.368148325200979	0.0682902970406532	27.4739325055545	1.56113791901754	0.256203557641891	0.37310251930359
"sp|Q8N2U0|TM256_HUMAN"	-0.077088813614236	0.184345801007884	-0.0247721646071864	26.5059040775408	1.58043055429886	0.257292452133255	0.374238134075315
"sp|P49419|AL7A1_HUMAN"	-0.0111110736129187	0.114511291069165	-0.0507604875775355	28.3583575747533	1.55598450651759	0.25739163244793	0.374238134075315
"sp|Q5VW32|BROX_HUMAN"	0.0254282163840707	-0.0403514526517104	-0.25046807421957	25.6284395155409	1.5797061788707	0.25745449965133	0.374238134075315
"sp|P50990|TCPQ_HUMAN"	0.0615978117048432	0.0288835329271073	-0.065595766424322	29.3043768664435	1.555351613807	0.257537969204317	0.374238134075315
"sp|Q9H0C8|ILKAP_HUMAN"	0.18121840023061	0.221532312852231	-0.257974985375155	26.0420878155712	1.64746827090858	0.257762612657433	0.374238134075315
"sp|P62249|RS16_HUMAN"	-0.0577896328213752	-0.0577673932036902	-0.214321842579273	29.3177905137173	1.55420808182459	0.257802613858502	0.374238134075315
"sp|Q8IWB1|IPRI_HUMAN"	0.420202779871184	0.0876457078710953	-0.0369838770863867	23.930563843491	1.88753561704677	0.257871487653714	0.374238134075315
"sp|P07954|FUMH_HUMAN"	-0.0901268305561356	-0.0269887173075319	-0.155470296828256	27.4779617364756	1.55352653211435	0.25796048928429	0.374238134075315
"sp|O00505|IMA4_HUMAN"	-0.49158184672408	-0.849071826459062	-0.653560723726493	26.1481000123541	1.6059305722812	0.258305657568985	0.37456154036506
"sp|Q9BT78|CSN4_HUMAN"	-0.0383493050218576	0.107520988617743	0.00216047898993329	26.98618155888	1.55096631069814	0.258554520271854	0.374635862956607
"sp|P57737|CORO7_HUMAN"	-0.0939218202976756	0.159643374361936	-0.0286129891344645	24.2007928085452	1.55076432064491	0.258601452399877	0.374635862956607
"sp|P17987|TCPA_HUMAN"	0.0756135180656085	0.0456140293353589	-0.103190743722657	28.4578391837823	1.54876588873926	0.259066304418535	0.375076887966847
"sp|Q9BTE6|AASD1_HUMAN"	-0.234238880550554	0.0866739420828276	-0.0541397711758278	25.1147060736244	1.54819992662614	0.259198123397771	0.375076887966847
"sp|P0DMV8|HS71A_HUMAN"	-0.0902643338754952	0.097061406463298	-0.0375892152282553	29.0064828415582	1.54787806265855	0.259273122948362	0.375076887966847
"sp|Q4J6C6|PPCEL_HUMAN"	-0.292341525324047	-0.232624908702589	-0.0842673264097501	26.1186995645984	1.59980044727925	0.259632888996289	0.37535569304943
"sp|Q5T653|RM02_HUMAN"	0.288567818449809	0.263042522244437	0.274281417846189	24.6878184277305	1.54600159781449	0.259710858115141	0.37535569304943
"sp|Q9NR50|EI2BG_HUMAN"	0.160718215270481	0.0665557875067815	-0.00168207527927433	24.2076257429595	1.54438219738933	0.26008929720272	0.37572541566673
"sp|Q9NVI7|ATD3A_HUMAN"	0.249169767270911	0.154291601487982	0.104455803233712	26.2677927588138	1.54214644436988	0.260612795962349	0.37630424449983
"sp|Q01085|TIAR_HUMAN"	0.112230176133157	0.119520745351089	-0.0162094628055129	26.6033698070404	1.54116750853007	0.260842386969763	0.376458348410435
"sp|P50502|F10A1_HUMAN"	-0.224514198649976	-0.178897084253863	-0.0627534092308756	28.858789208135	1.53922549025356	0.261298526997774	0.376939118041986
"sp|P23497|SP100_HUMAN"	0.265606286396363	-0.128819866366413	0.19447713858151	26.8197783720676	1.58705958190455	0.262417212759915	0.378374748186531
"sp|O95168|NDUB4_HUMAN"	-0.191578718903095	-0.0608525505829493	-0.134147178833369	26.6438538983673	1.53323448597094	0.262711373201515	0.378620718480452
"sp|Q86X76|NIT1_HUMAN"	-0.135117991315509	-0.123491196662755	0.127504068169525	24.7010473992441	1.52567372240414	0.264506731883408	0.381028973432422
"sp|Q96J02|ITCH_HUMAN"	0.12009281734584	0.248375877494324	-0.216248741066824	24.1562597488033	1.54681940878975	0.264936800552987	0.381469152675918
"sp|Q96TA1|NIBA2_HUMAN"	0.00447710919537484	0.114333506402171	0.0139890507052911	28.742932684848	1.52200198576835	0.265383601886061	0.381917442585904
"sp|Q15126|PMVK_HUMAN"	0.0926431488894647	-0.105436277666692	-0.0832804195890138	25.993122752279	1.52122223550497	0.265570240538587	0.381917442585904
"sp|P62316|SMD2_HUMAN"	-0.149090374900593	0.0520867055763858	-0.0454218932946885	28.75630273942	1.52100574389552	0.265622085558277	0.381917442585904
"sp|Q9UJU6|DBNL_HUMAN"	-0.271315608143639	-0.194037394399604	-0.0247648128899059	27.2510666473854	1.51874470611638	0.26616423728278	0.382517459209399
"sp|Q9NX47|MARH5_HUMAN"	0.273057316743193	0.164596729674637	0.279360750845465	24.9973178712046	1.65452921382867	0.26668000199172	0.382822807428028
"sp|P50897|PPT1_HUMAN"	-0.483692732830121	0.0949406933119356	0.104208328643768	26.4202929888688	1.516485347946	0.266707232666057	0.382822807428028
"sp|Q9Y520|PRC2C_HUMAN"	-0.205895534273184	-0.103708896711315	-0.0162540237724222	26.0146697756112	1.51630125119781	0.266751531938264	0.382822807428028
"sp|P27105|STOM_HUMAN"	0.277581921442434	0.170800257329172	0.155209479400047	25.8484418441193	1.53401188016608	0.26791819406681	0.384179782541028
"sp|Q68E01|INT3_HUMAN"	0.531696628245751	0.022660695271817	0.12685971040408	23.1895181600925	1.82452702400717	0.267947844415854	0.384179782541028
"sp|Q99439|CNN2_HUMAN"	-0.233725120542062	-0.155968086450932	-0.195135871691451	29.4755197611554	1.510427565441	0.268169281645649	0.384186916944045
"sp|Q9BZF1|OSBL8_HUMAN"	0.143718118324076	-0.096603271746775	-0.00110449695144863	25.3567632210582	1.51028584009174	0.268203595085937	0.384186916944045
"sp|P17301|ITA2_HUMAN"	0.177472962579264	0.140389810877984	-0.00722824928048852	26.8573687298172	1.50527597963578	0.269419727210307	0.385748618772141
"sp|P54577|SYYC_HUMAN"	-0.16881857522483	-0.0897579345906425	-0.0506779600898462	27.4744523726693	1.50362939246414	0.269820787755238	0.386142407137809
"sp|Q9BRP4|PAAF1_HUMAN"	-0.693898459120363	-0.365130173233526	-0.365225382425699	23.5200525046849	1.80962343662331	0.270411634221664	0.386629969389815
"sp|O95999|BCL10_HUMAN"	-0.0943560962782968	-0.15427725151066	0.130529552135073	24.3007892814456	1.52341629892439	0.270413846084325	0.386629969389815
"sp|O43292|GPAA1_HUMAN"	-0.308828204036399	-0.549256186273675	-0.130584525523538	25.6822998753921	1.70158005128739	0.271025100460278	0.387323184613009
"sp|Q9NWV4|CZIB_HUMAN"	-0.19915347843484	-0.083952897408827	0.111431844959192	26.8472041133549	1.4968378933077	0.271482118684732	0.387707131303255
"sp|P24539|AT5F1_HUMAN"	0.0655112421070313	0.167464365931192	-0.011979360160435	28.0070588489935	1.4962330015198	0.27163064446966	0.387707131303255
"sp|P55795|HNRH2_HUMAN"	-0.121760730106161	0.159473121619593	-0.258467610930178	26.7437883221818	1.49600682702773	0.271686203091403	0.387707131303255
"sp|Q9NRY6|PLS3_HUMAN"	-0.148742887465121	-0.37049900398037	-0.091632772896654	26.0977908885549	1.69746259099122	0.271800535193064	0.387707131303255
"sp|P30044|PRDX5_HUMAN"	-0.167019645152457	-0.0361304252231125	-0.0371572877420584	28.9948549937032	1.49502942432764	0.27192644424631	0.387707131303255
"sp|Q8WZA0|LZIC_HUMAN"	-0.278352909369373	-0.153301401982809	-0.0724310870564425	24.9967709936958	1.49115864018744	0.272880216577715	0.388886038880985
"sp|Q15154|PCM1_HUMAN"	0.439900976369085	-0.0830692439238874	-0.188923370849235	23.6643281726637	1.68845503453963	0.273507102524718	0.389598215776726
"sp|P07947|YES_HUMAN"	0.136349637660634	-0.0482792613984403	-0.0979036315568619	25.1111286380925	1.48766250499931	0.27374491068029	0.389755765020637
"sp|P02462|CO4A1_HUMAN"	-0.740580094506256	-0.405210181262637	-0.568925606737194	25.1705093030188	1.50825086710626	0.274032455690683	0.38988562354333
"sp|Q6DD88|ATLA3_HUMAN"	0.270753326946421	0.178754793238622	0.114454499869154	27.2089098007203	1.48584541007575	0.274195547268624	0.38988562354333
"sp|Q9NQ88|TIGAR_HUMAN"	0.0619103861092948	0.152184070048344	-0.171636934436698	24.7949494212277	1.48551702165653	0.274277076059249	0.38988562354333
"sp|P18124|RL7_HUMAN"	-0.0391432737446451	0.0789840553985333	-0.133613102404868	30.2278760655425	1.48524308960068	0.274345105861429	0.38988562354333
"sp|P13797|PLST_HUMAN"	-0.177364905472395	-0.0117490425860195	-0.137530029233336	28.9982116510747	1.48318312074541	0.274857298313465	0.390432434878284
"sp|Q14161|GIT2_HUMAN"	-0.0556971109730404	-0.137158568078563	-0.291029968033281	24.5857736632445	1.48132478505536	0.275320279315057	0.390908867387088
"sp|Q13217|DNJC3_HUMAN"	0.0888942952890429	-0.0310405825881119	0.119818921279741	26.2373091993042	1.47944727326215	0.275788928529045	0.391300638065401
"sp|P62841|RS15_HUMAN"	-0.29733331823642	-0.145122077394404	-0.224664383396255	29.6279299960837	1.4791963705029	0.275851624745844	0.391300638065401
"sp|Q13643|FHL3_HUMAN"	-0.311364717056356	-0.0231950025766066	0.118413455726272	25.3804258761421	1.47855297741316	0.276012470683498	0.391347621552169
"sp|Q92541|RTF1_HUMAN"	-0.287872735780653	-0.319074872899173	-0.421687593539075	23.9631547885769	1.476903864743	0.276425224549268	0.391746863510068
"sp|Q9H1Y0|ATG5_HUMAN"	-0.153768147079532	-0.269784920289927	-0.124671105730014	25.2424416880385	1.67203616010934	0.276654182558176	0.391746863510068
"sp|Q00796|DHSO_HUMAN"	-0.11158975752561	0.0227213090054595	0.0139609036499818	25.9531936200528	1.47589682930853	0.276677615090009	0.391746863510068
"sp|P23258|TBG1_HUMAN"	-0.0148758767609069	0.157457850016999	-0.128306240991381	25.2110252693185	1.47293679332815	0.27742098166562	0.392617962043169
"sp|Q8WXX5|DNJC9_HUMAN"	0.0468794906921779	-0.10675333877016	-0.332168488553258	24.5803458854275	1.76584054655441	0.277835452871122	0.392919153210624
"sp|Q8NFH5|NUP35_HUMAN"	-0.124543668437951	0.0862852260790804	0.165061966584285	24.4115252317997	1.49233388101877	0.277890275785712	0.392919153210624
"sp|P08134|RHOC_HUMAN"	-0.288078482520516	-0.209833941747554	-0.210300448711358	29.5447718846545	1.46972681401415	0.278229655383733	0.393217557239741
"sp|Q15758|AAAT_HUMAN"	-0.10728428562923	-0.14568923153978	0.100915245006481	23.8307987512713	1.49032967351749	0.278380437113133	0.393249266627313
"sp|Q9UQ35|SRRM2_HUMAN"	-0.0165895596457324	-0.139006699658526	0.00488975416523613	26.9875117278172	1.4678081689118	0.278714274315261	0.393539417742839
"sp|O00267|SPT5H_HUMAN"	0.304084381708544	-0.0623058249347513	-0.0296657583049733	25.1987692044355	1.46603070165228	0.279164080269091	0.39383000434095
"sp|P49902|5NTC_HUMAN"	-0.22598236741302	0.383002185614159	0.0776778151135662	25.4004269513667	1.54786410792467	0.279177144069368	0.39383000434095
"sp|Q9BY43|CHM4A_HUMAN"	-0.102051330897081	-0.164292345978956	0.157695527435854	25.3645159116977	1.50799791960153	0.280502061124184	0.395516942146571
"sp|Q14166|TTL12_HUMAN"	-0.0360734191625144	0.118027150066916	-0.0636228280318913	26.7056311226593	1.45936973109589	0.280856972762684	0.395835218281906
"sp|Q8WVY7|UBCP1_HUMAN"	-0.209972983612805	-0.337774986924818	-0.3190914538859	25.5032797201851	1.45774080992493	0.281272716781193	0.39600077177524
"sp|Q96RT1|ERBIN_HUMAN"	-0.264831396458864	-0.306385025783744	-0.367498902535171	24.265057724455	1.45735446339761	0.281371424021387	0.39600077177524
"sp|P62847|RS24_HUMAN"	0.166631279653857	0.110731790656936	0.0255058287088848	28.7663956547425	1.457174188827	0.281417495472916	0.39600077177524
"sp|P20020|AT2B1_HUMAN"	0.375514450687777	-0.304750281885321	0.0616925317463638	24.2171483438047	1.53765552009329	0.281491410224045	0.39600077177524
"sp|P05412|JUN_HUMAN"	-0.099360251617302	0.0191424659017141	0.165807865839223	24.3771970421373	1.53075633937127	0.283068556873398	0.398036740826109
"sp|Q567U6|CCD93_HUMAN"	0.144982762222696	-0.185605256887541	-0.0314221445214056	24.2753179405779	1.52987754557016	0.283270212914073	0.398064822399883
"sp|P01033|TIMP1_HUMAN"	-0.24730919802531	-0.369428491458943	-0.25785997579485	25.7487478273809	1.49610082687137	0.283348360853181	0.398064822399883
"sp|P50991|TCPD_HUMAN"	0.0819250980541058	0.179294105975514	0.0503598387499574	28.9973848600097	1.4483605245461	0.283680297603977	0.398348502226666
"sp|Q96I24|FUBP3_HUMAN"	-0.0300547600886184	-0.146172819047378	-0.0992365047183685	28.3670431201808	1.44443481687532	0.284694740706308	0.399587202276403
"sp|P06737|PYGL_HUMAN"	0.135632439417976	0.0401543964573842	0.157367732505978	27.7157157278609	1.44393861455605	0.284823253841927	0.399587202276403
"sp|Q13435|SF3B2_HUMAN"	-0.226778774429673	-0.18849349586296	-0.147254666197391	27.6376575506692	1.44215602771935	0.285285468994212	0.400052483752066
"sp|Q9BY67|CADM1_HUMAN"	0.212434362377452	0.332495360867945	0.0353924041480162	25.8757445062052	1.62643914274212	0.285646802535429	0.400375939143894
"sp|Q9HBL7|PLRKT_HUMAN"	-0.124221202979384	0.414619412801019	0.490765301957423	26.8000161671164	1.4398119855286	0.28589454704465	0.400509494743551
"sp|Q32P44|EMAL3_HUMAN"	0.105947190092957	-0.158161046916716	-0.0249141689945832	24.5125231889254	1.43939320611997	0.286003516481361	0.400509494743551
"sp|P42765|THIM_HUMAN"	-0.0604072789346616	-0.0379086938118694	-0.205764000116082	27.9204402960469	1.43700755902278	0.286625167863244	0.401052426102187
"sp|Q15118|PDK1_HUMAN"	0.0988947403268459	-0.0975960293118732	0.0450954967458811	25.4910286138055	1.43690085971059	0.286653006907242	0.401052426102187
"sp|Q12888|TP53B_HUMAN"	-0.0580038699088853	-0.195053239314408	-0.123326593259885	25.3019155973445	1.43506497199125	0.287132485494344	0.401224985282062
"sp|Q9NXE4|NSMA3_HUMAN"	0.00257219479136609	-0.724332536161329	0.227208292091573	23.8020664813817	1.61903479992858	0.287143074049766	0.401224985282062
"sp|Q9H0E2|TOLIP_HUMAN"	-0.259975339151814	-0.145900458605726	0.149691061481472	26.6230278361759	1.43492458155123	0.287169188225705	0.401224985282062
"sp|Q68CZ2|TENS3_HUMAN"	0.513579941977482	0.331558400064375	0.4664577895609	23.9651504380964	1.51229917119824	0.287340533192198	0.401281400957564
"sp|P51608|MECP2_HUMAN"	-0.026968080272506	-0.211498899930809	0.0195799306780888	24.6658905492705	1.43336746687939	0.287576622501021	0.401428141841972
"sp|Q7LG56|RIR2B_HUMAN"	-0.104550191005858	0.179073406572391	-0.0107487814147215	24.961746627943	1.45159351608919	0.288051216142372	0.401907525619411
"sp|P36873|PP1G_HUMAN"	0.472848116133945	0.508811273002973	0.185376266907638	25.7742730651938	1.45095671227474	0.288213378982771	0.401944716813667
"sp|Q9GZR7|DDX24_HUMAN"	0.300816129938456	-0.221765535120597	-0.0165025399756279	24.4014905128597	1.47552044886699	0.288352373923238	0.401944716813667
"sp|P21926|CD9_HUMAN"	-0.58973555924826	-0.383472451405362	-0.335275968573446	28.2278729095319	1.42995642439941	0.288471420454717	0.401944716813667
"sp|Q13510|ASAH1_HUMAN"	0.276598568839362	0.391185581343393	0.271681042427388	26.8223402851109	1.42903647623209	0.28871327854427	0.402098857027111
"sp|Q9HB07|MYG1_HUMAN"	-0.179934415124192	-0.0419484581382564	-0.141800721675329	26.324825046702	1.42689425463745	0.289277357953227	0.402701419704083
"sp|Q14194|DPYL1_HUMAN"	-0.098920170033572	-0.110251896617509	-0.139333129614421	26.8857482915315	1.42595474218767	0.289525135078479	0.402863312388947
"sp|Q05397|FAK1_HUMAN"	0.215350335949879	0.181756631499957	0.201277099738615	25.8567031937763	1.42522815982415	0.289716919233117	0.402947181357362
"sp|O95336|6PGL_HUMAN"	-0.165906116493523	-0.121845755192497	-0.03190135201404	27.9699024758669	1.42185553906071	0.290608999666747	0.404004525852502
"sp|O00193|SMAP_HUMAN"	-0.0704749068557128	-0.178524428696806	0.151945402746116	26.930360873806	1.41796487997058	0.291641926367087	0.405256626933675
"sp|O43633|CHM2A_HUMAN"	0.220277221883764	0.0415553847713013	-0.300661133443982	25.5742330083164	1.40675883901821	0.29464003284046	0.409237108170067
"sp|Q14738|2A5D_HUMAN"	0.113202893151679	-0.0618843252575871	-0.0746037668028059	26.0756462829909	1.40475806064858	0.295178946884613	0.40979986101244
"sp|Q9NWZ3|IRAK4_HUMAN"	0.991660931372012	0.302653598106335	0.269597332940236	23.4795335950379	1.66758170950772	0.295565117345664	0.410150144722425
"sp|Q9Y266|NUDC_HUMAN"	-0.177888324294657	-0.437456135409177	-0.0665675781653844	28.0210281349333	1.39973608845033	0.29653648619639	0.41131181245167
"sp|Q16540|RM23_HUMAN"	-0.163645141008019	-0.176967150131572	-0.0947850902992578	25.2767137056996	1.39678626702085	0.297337133595172	0.412123802934509
"sp|Q8TD55|PKHO2_HUMAN"	-0.170597706208347	-0.365924064911228	-0.0242315653498532	24.8939437266192	1.39658848093827	0.297390903488316	0.412123802934509
"sp|Q9UHD8|SEPT9_HUMAN"	-0.044926909992292	0.0175649555987848	-0.103269135081762	29.4339956988389	1.39607423600192	0.297530756358187	0.412131210434668
"sp|P00568|KAD1_HUMAN"	-0.212411791729315	-0.060143511955701	-0.0478895385574761	28.2233319557527	1.39269404696859	0.298451855268314	0.413220282215144
"sp|P62877|RBX1_HUMAN"	-0.221167911296512	-0.36442831845446	-0.0468874982233984	26.5311795658242	1.39201094746354	0.29863838593132	0.413291786130788
"sp|P52292|IMA1_HUMAN"	-0.190284885955956	-0.00229402896159078	-0.138613078685686	24.9888825318074	1.38652369550794	0.300141494435202	0.415184441963639
"sp|Q9NZ08|ERAP1_HUMAN"	0.136338475751696	0.0587618122368358	-0.174343163685149	25.2176838492548	1.384174114838	0.300787689547445	0.415890559915782
"sp|O00139|KIF2A_HUMAN"	0.350152783279823	0.253886145518067	0.290069483853419	24.6166174325998	1.3994456843223	0.301682559072833	0.416783152324955
"sp|O15145|ARPC3_HUMAN"	-0.166150134684911	-0.00979478004230097	-0.076058989939271	29.4885653689254	1.38076477739471	0.301728107550384	0.416783152324955
"sp|Q9NT62|ATG3_HUMAN"	0.0268731620810958	0.265601409620256	0.233508278972832	25.39600381588	1.45186752648559	0.301881338932262	0.416783152324955
"sp|Q14152|EIF3A_HUMAN"	-0.0938488208470663	-0.176629167249962	-0.0417217434578158	28.3055927689223	1.37986317793506	0.301977349269386	0.416783152324955
"sp|P50479|PDLI4_HUMAN"	-0.152502835096449	-0.263455081948926	-0.0253735885049835	29.8362313865259	1.37702584959953	0.302763211326896	0.417679639579293
"sp|Q5EB52|MEST_HUMAN"	-0.169427604491607	0.0112052020121727	0.186482728326554	24.4743298075236	1.62755399851869	0.303240684980434	0.418150071458168
"sp|Q7Z417|NUFP2_HUMAN"	-0.0973610817068195	-0.0971664823799744	0.0431849295950547	25.5160231543366	1.3743354738981	0.303510478716311	0.418333831213124
"sp|Q08J23|NSUN2_HUMAN"	-0.0540093020622285	-0.246410539220747	-0.0804752283563571	25.4391682935345	1.37377530843761	0.303666326450336	0.418360442555679
"sp|Q9UP83|COG5_HUMAN"	0.00438859775958784	0.315649852991486	0.0221696569747169	24.1424496924197	1.41372507806252	0.304010222867827	0.418645987805403
"sp|Q8N163|CCAR2_HUMAN"	-0.0549732724910752	-0.074465578460997	-0.148503581237609	26.478268091005	1.37017755802591	0.304669412033482	0.419365264362349
"sp|Q96H79|ZCCHL_HUMAN"	-0.00295529372200263	-0.24707399332205	-0.116441867517436	23.8245608471914	1.43988793143255	0.304867931061515	0.41945008566344
"sp|Q2M2I8|AAK1_HUMAN"	0.271543582683458	0.06317109413317	0.0602155725434237	25.9859991845724	1.36869339590994	0.305084285537488	0.419559358566815
